gameId,date,season,homeTeam,awayTeam,homeScore,awayScore,gameState
2025020383,2025-11-28,20252026,VGK,MTL,1,4,OFF
2025020400,2025-11-29,20252026,VGK,SJS,4,3,OFF
2025020419,2025-12-02,20252026,VGK,CHI,4,3,OFF
2025020533,2025-12-17,20252026,VGK,NJD,1,2,OFF
2025020586,2025-12-23,20252026,VGK,SJS,7,2,OFF
2025020600,2025-12-27,20252026,VGK,COL,5,6,OFF
2025020614,2025-12-29,20252026,VGK,MIN,2,5,OFF
2025020623,2025-12-31,20252026,VGK,NSH,2,4,OFF
2025020692,2026-01-08,20252026,VGK,CBJ,5,3,OFF
2025020710,2026-01-10,20252026,VGK,STL,4,2,OFF
2025020748,2026-01-15,20252026,VGK,TOR,6,5,OFF
2025020765,2026-01-17,20252026,VGK,NSH,7,2,OFF
2025020775,2026-01-19,20252026,VGK,PHI,1,2,OFF
2025020856,2026-01-29,20252026,VGK,DAL,4,5,OFF
2025020872,2026-01-31,20252026,VGK,SEA,2,3,OFF
2025020901,2026-02-04,20252026,VGK,VAN,5,2,OFF
2025020909,2026-02-05,20252026,VGK,LAK,4,1,OFF
2025020988,2026-03-06,20252026,VGK,MIN,2,4,OFF
2025021007,2026-03-08,20252026,VGK,EDM,2,4,OFF
2025021039,2026-03-12,20252026,VGK,PIT,6,2,OFF
2025021056,2026-03-14,20252026,VGK,CHI,4,0,OFF
2025021075,2026-03-17,20252026,VGK,BUF,0,2,OFF
2025021091,2026-03-19,20252026,VGK,UTA,0,4,OFF
2025021148,2026-03-26,20252026,VGK,EDM,3,4,OFF
2025021166,2026-03-28,20252026,VGK,WSH,4,5,OFF
2025021175,2026-03-30,20252026,VGK,VAN,4,2,OFF
2025021201,2026-04-02,20252026,VGK,CGY,6,3,OFF
2025021290,2026-04-13,20252026,VGK,WPG,6,2,OFF
2025021306,2026-04-15,20252026,VGK,SEA,4,1,OFF
2024020021,2024-10-11,20242025,WPG,CHI,2,1,OFF
2024020038,2024-10-13,20242025,WPG,MIN,2,1,OFF
2024020073,2024-10-18,20242025,WPG,SJS,8,3,OFF
2024020088,2024-10-20,20242025,WPG,PIT,6,3,OFF
2024020143,2024-10-28,20242025,WPG,TOR,4,6,OFF
2024020186,2024-11-03,20242025,WPG,TBL,7,4,OFF
2024020201,2024-11-05,20242025,WPG,UTA,3,0,OFF
2024020217,2024-11-07,20242025,WPG,COL,1,0,OFF
2024020230,2024-11-09,20242025,WPG,DAL,4,1,OFF
2024020297,2024-11-19,20242025,WPG,FLA,6,3,OFF
2024020403,2024-12-03,20242025,WPG,STL,1,4,OFF
2024020439,2024-12-08,20242025,WPG,CBJ,1,4,OFF
2024020452,2024-12-10,20242025,WPG,BOS,8,1,OFF
2024020468,2024-12-12,20242025,WPG,VGK,2,3,OFF
2024020482,2024-12-14,20242025,WPG,MTL,4,2,OFF
2024020536,2024-12-21,20242025,WPG,MIN,5,0,OFF
2024020574,2024-12-28,20242025,WPG,OTT,4,2,OFF
2024020587,2024-12-30,20242025,WPG,NSH,3,0,OFF
2024020609,2025-01-02,20242025,WPG,ANA,3,4,OFF
2024020621,2025-01-04,20242025,WPG,DET,2,4,OFF
2024020647,2025-01-07,20242025,WPG,NSH,5,2,OFF
2024020667,2025-01-10,20242025,WPG,LAK,1,2,OFF
2024020678,2025-01-11,20242025,WPG,COL,3,0,OFF
2024020702,2025-01-14,20242025,WPG,VAN,6,1,OFF
2024020716,2025-01-16,20242025,WPG,SEA,2,1,OFF
2024020730,2025-01-18,20242025,WPG,CGY,1,3,OFF
2024020775,2025-01-24,20242025,WPG,UTA,5,2,OFF
2024020791,2025-01-26,20242025,WPG,CGY,5,2,OFF
2024020852,2025-02-04,20242025,WPG,CAR,3,0,OFF
2024020872,2025-02-07,20242025,WPG,NYI,4,3,OFF
2024020916,2025-02-24,20242025,WPG,SJS,2,1,OFF
2024020956,2025-03-01,20242025,WPG,PHI,1,2,OFF
2024021031,2025-03-11,20242025,WPG,NYR,2,1,OFF
2024021051,2025-03-14,20242025,WPG,DAL,4,1,OFF
2024021119,2025-03-23,20242025,WPG,BUF,3,5,OFF
2024021135,2025-03-25,20242025,WPG,WSH,3,2,OFF
2024021156,2025-03-28,20242025,WPG,NJD,4,0,OFF
2024021172,2025-03-30,20242025,WPG,VAN,3,1,OFF
2024021231,2025-04-07,20242025,WPG,STL,3,1,OFF
2024021282,2025-04-13,20242025,WPG,EDM,1,4,OFF
2024021302,2025-04-16,20242025,WPG,ANA,2,1,OFF
2025020017,2025-10-09,20252026,WPG,DAL,4,5,OFF
2025020022,2025-10-11,20252026,WPG,LAK,3,2,OFF
2025020084,2025-10-18,20252026,WPG,NSH,4,1,OFF
2025020120,2025-10-23,20252026,WPG,SEA,0,3,OFF
2025020126,2025-10-24,20252026,WPG,CGY,5,3,OFF
2025020143,2025-10-26,20252026,WPG,UTA,2,3,OFF
2025020174,2025-10-30,20252026,WPG,CHI,6,3,OFF
2025020182,2025-11-01,20252026,WPG,PIT,5,2,OFF
2025020311,2025-11-18,20252026,WPG,CBJ,5,2,OFF
2025020333,2025-11-21,20252026,WPG,CAR,3,4,OFF
2025020348,2025-11-23,20252026,WPG,MIN,0,3,OFF
2025020437,2025-12-05,20252026,WPG,BUF,4,1,OFF
2025020473,2025-12-09,20252026,WPG,DAL,3,4,OFF
2025020489,2025-12-11,20252026,WPG,BOS,3,6,OFF
2025020503,2025-12-13,20252026,WPG,WSH,5,1,OFF
2025020516,2025-12-15,20252026,WPG,OTT,2,3,OFF
2025020594,2025-12-27,20252026,WPG,MIN,3,4,OFF
2025020609,2025-12-29,20252026,WPG,EDM,1,3,OFF
2025020673,2026-01-06,20252026,WPG,VGK,3,4,OFF
2025020690,2026-01-08,20252026,WPG,EDM,3,4,OFF
2025020695,2026-01-09,20252026,WPG,LAK,5,1,OFF
2025020711,2026-01-11,20252026,WPG,NJD,4,3,OFF
2025020732,2026-01-13,20252026,WPG,NYI,5,4,OFF
2025020762,2026-01-17,20252026,WPG,TOR,3,4,OFF
2025020785,2026-01-20,20252026,WPG,STL,3,1,OFF
2025020799,2026-01-22,20252026,WPG,FLA,1,2,OFF
2025020815,2026-01-24,20252026,WPG,DET,1,5,OFF
2025020895,2026-02-04,20252026,WPG,MTL,1,5,OFF
2025020964,2026-03-03,20252026,WPG,CHI,3,2,OFF
2025020980,2026-03-05,20252026,WPG,TBL,4,1,OFF
2025020996,2026-03-07,20252026,WPG,VAN,3,2,OFF
2025021022,2026-03-10,20252026,WPG,ANA,1,4,OFF
2025021036,2026-03-12,20252026,WPG,NYR,3,6,OFF
2025021045,2026-03-14,20252026,WPG,COL,3,1,OFF
2025021057,2026-03-15,20252026,WPG,STL,3,2,OFF
2025021071,2026-03-17,20252026,WPG,NSH,3,4,OFF
2025021131,2026-03-24,20252026,WPG,VGK,4,1,OFF
2025021145,2026-03-26,20252026,WPG,COL,2,3,OFF
2025021230,2026-04-06,20252026,WPG,SEA,6,2,OFF
2025021272,2026-04-11,20252026,WPG,PHI,1,7,OFF
2025021308,2026-04-16,20252026,WPG,SJS,1,6,OFF
2024020031,2024-10-12,20242025,WSH,NJD,3,5,OFF
2024020049,2024-10-15,20242025,WSH,VGK,4,2,OFF
2024020066,2024-10-17,20242025,WSH,DAL,3,2,OFF
2024020108,2024-10-23,20242025,WSH,PHI,6,3,OFF
2024020151,2024-10-29,20242025,WSH,NYR,5,3,OFF
2024020164,2024-10-31,20242025,WSH,MTL,6,3,OFF
2024020177,2024-11-02,20242025,WSH,CBJ,7,2,OFF
2024020205,2024-11-06,20242025,WSH,NSH,3,2,OFF
2024020221,2024-11-08,20242025,WSH,PIT,2,4,OFF
2024020253,2024-11-13,20242025,WSH,TOR,3,4,OFF
2024020310,2024-11-21,20242025,WSH,COL,1,2,OFF
2024020327,2024-11-23,20242025,WSH,NJD,2,3,OFF
2024020366,2024-11-29,20242025,WSH,NYI,5,4,OFF
2024020400,2024-12-03,20242025,WSH,SJS,1,2,OFF
2024020480,2024-12-14,20242025,WSH,BUF,4,2,OFF
2024020524,2024-12-20,20242025,WSH,CAR,3,1,OFF
2024020541,2024-12-22,20242025,WSH,LAK,3,1,OFF
2024020589,2024-12-31,20242025,WSH,BOS,3,1,OFF
2024020605,2025-01-02,20242025,WSH,MIN,3,4,OFF
2024020620,2025-01-04,20242025,WSH,NYR,7,4,OFF
2024020650,2025-01-08,20242025,WSH,VAN,2,1,OFF
2024020665,2025-01-10,20242025,WSH,MTL,2,3,OFF
2024020697,2025-01-14,20242025,WSH,ANA,3,0,OFF
2024020729,2025-01-18,20242025,WSH,PIT,4,1,OFF
2024020831,2025-02-01,20242025,WSH,WPG,4,5,OFF
2024020849,2025-02-04,20242025,WSH,FLA,6,3,OFF
2024020890,2025-02-09,20242025,WSH,UTA,4,5,OFF
2024020906,2025-02-23,20242025,WSH,EDM,7,3,OFF
2024020923,2025-02-25,20242025,WSH,CGY,1,3,OFF
2024020939,2025-02-27,20242025,WSH,STL,2,5,OFF
2024020950,2025-03-01,20242025,WSH,TBL,1,3,OFF
2024020967,2025-03-03,20242025,WSH,OTT,5,4,OFF
2024020998,2025-03-07,20242025,WSH,DET,5,2,OFF
2024021014,2025-03-09,20242025,WSH,SEA,4,2,OFF
2024021081,2025-03-18,20242025,WSH,DET,4,1,OFF
2024021092,2025-03-20,20242025,WSH,PHI,3,2,OFF
2024021110,2025-03-22,20242025,WSH,FLA,6,3,OFF
2024021171,2025-03-30,20242025,WSH,BUF,5,8,OFF
2024021207,2025-04-04,20242025,WSH,CHI,5,3,OFF
2024021252,2025-04-10,20242025,WSH,CAR,5,4,OFF
2024021281,2025-04-13,20242025,WSH,CBJ,1,4,OFF
2025020005,2025-10-08,20252026,WSH,BOS,1,3,OFF
2025020052,2025-10-14,20252026,WSH,TBL,3,2,OFF
2025020073,2025-10-17,20252026,WSH,MIN,5,1,OFF
2025020089,2025-10-19,20252026,WSH,VAN,3,4,OFF
2025020102,2025-10-21,20252026,WSH,SEA,4,1,OFF
2025020135,2025-10-25,20252026,WSH,OTT,1,7,OFF
2025020179,2025-10-31,20252026,WSH,NYI,1,3,OFF
2025020214,2025-11-05,20252026,WSH,STL,6,1,OFF
2025020288,2025-11-15,20252026,WSH,NJD,2,3,OFF
2025020304,2025-11-17,20252026,WSH,LAK,2,1,OFF
2025020315,2025-11-19,20252026,WSH,EDM,7,4,OFF
2025020341,2025-11-22,20252026,WSH,TBL,3,5,OFF
2025020356,2025-11-24,20252026,WSH,CBJ,5,1,OFF
2025020367,2025-11-26,20252026,WSH,WPG,4,3,OFF
2025020386,2025-11-28,20252026,WSH,TOR,4,2,OFF
2025020459,2025-12-07,20252026,WSH,CBJ,2,0,OFF
2025020485,2025-12-11,20252026,WSH,CAR,2,3,OFF
2025020539,2025-12-18,20252026,WSH,TOR,4,0,OFF
2025020550,2025-12-20,20252026,WSH,DET,2,5,OFF
2025020576,2025-12-23,20252026,WSH,NYR,3,7,OFF
2025020622,2025-12-31,20252026,WSH,NYR,6,3,OFF
2025020652,2026-01-03,20252026,WSH,CHI,2,3,OFF
2025020663,2026-01-05,20252026,WSH,ANA,7,4,OFF
2025020677,2026-01-07,20252026,WSH,DAL,1,4,OFF
2025020727,2026-01-13,20252026,WSH,MTL,3,2,OFF
2025020742,2026-01-15,20252026,WSH,SJS,2,3,OFF
2025020761,2026-01-17,20252026,WSH,FLA,2,5,OFF
2025020864,2026-01-31,20252026,WSH,CAR,4,3,OFF
2025020878,2026-02-02,20252026,WSH,NYI,4,1,OFF
2025020908,2026-02-05,20252026,WSH,NSH,4,2,OFF
2025020911,2026-02-25,20252026,WSH,PHI,3,1,OFF
2025020931,2026-02-27,20252026,WSH,VGK,3,2,OFF
2025020962,2026-03-03,20252026,WSH,UTA,2,3,OFF
2025021009,2026-03-09,20252026,WSH,CGY,7,3,OFF
2025021044,2026-03-14,20252026,WSH,BOS,2,3,OFF
2025021079,2026-03-18,20252026,WSH,OTT,4,1,OFF
2025021095,2026-03-20,20252026,WSH,NJD,2,1,OFF
2025021111,2026-03-22,20252026,WSH,COL,2,3,OFF
2025021184,2026-03-31,20252026,WSH,PHI,6,4,OFF
2025021213,2026-04-04,20252026,WSH,BUF,6,2,OFF
2025021276,2026-04-12,20252026,WSH,PIT,3,0,OFF
